Date received,Product,Sub-product,Issue,Sub-issue,Consumer complaint narrative,Company public response,Company,State,ZIP code,Tags,Consumer consent provided?,Submitted via,Date sent to company,Company response to consumer,Timely response?,Consumer disputed?,Complaint ID
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,"In accordance with the fair credit reporting act ( XXXX  XXXX ) ( account # ) XXXX, has violated my rights 15 USC 6802 which states a company can not furnish an account without my written permission, they did not have my permission to report an account even after I settled the account and paid it off. 15 Usc 1681b, 18 USC 10282A being they sold my information to a credit without my permission.",,"American Credit Acceptance, LLC",CO,809XX,Servicemember,Consent provided,Web,2024-08-10,Closed with explanation,Yes,,9778338
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",NM,88240,,Consent not provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,9870152
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",LA,70807,,Consent not provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,10156131
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,"ACCORDING TO 15 USC 1681I - EXPERIAN, XXXX, AND XXXX HAVE 30 DAYS TO INVESTIGATE AND SEND ME THE RESULTS. 

In accordance with the Fair Credit Reporting act. These accounts violated my federally protected consumer rights to privacy and confidentiality under 15 USC 1681. 




XXXX XXXX # XXXX XXXX  # XXXX XXXX  # XXXX XXXX  # XXXX UNAUTHORIZED INQUIRIES : Experian XXXX XX/XX/XXXX XXXX XX/XX/XXXX XXXX XXXX XX/XX/XXXX XXXX XX/XX/XXXX XXXX XX/XX/XXXX XXXX XXXXXXXX XXXX XXXX XXXXXX/XX/XXXX XXXX XXXX XX/XX/XXXX XXXX U.S.C 1681 section 602 A. States I have the right to privacy.

15 U.S.C 1681 section 604 A Section 2 : It also states a consumer reporting agency can not furnish a account without my written instructions 15 U.S.C 1681c. ( a ) ( 5 ) Section States : no consumer reporting agency may make any consumer report containing any of the following items of information Any other adverse item of information, other than records of convictions of crimes which antedates the report by more than seven years.

15 U.S.C 1681s-2 ( A ) ( 1 ) A person shall not furnish any information relating to a consumer to any consumer reporting agency of the person knows or has reasonable cause to believe that the information is inaccurate.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NC,27405,,Consent provided,Web,2024-08-10,Closed with explanation,Yes,,9768624
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,"ACCORDING TO 15 USC 1681I - XXXX, XXXX, AND TRANSUNION HAVE 30 DAYS TO INVESTIGATE AND SEND ME THE RESULTS. 

In accordance with the Fair Credit Reporting act. These accounts violated my federally protected consumer rights to privacy and confidentiality under 15 USC 1681. 




XXXX XXXX # XXXX XXXX  # XXXX XXXX # XXXX XXXX  # XXXX UNAUTHORIZED INQUIRIES : XXXX XXXX XX/XX/XXXX XXXX XX/XX/XXXX TransUnion XXXX XX/XX/XXXX XXXX XX/XX/XXXX XXXX XX/XX/XXXX XXXX XXXXXXXX XXXX XXXX XXXXXX/XX/XXXX XXXX XXXX XX/XX/XXXX XXXX U.S.C 1681 section 602 A. States I have the right to privacy.

15 U.S.C 1681 section 604 A Section 2 : It also states a consumer reporting agency can not furnish a account without my written instructions 15 U.S.C 1681c. ( a ) ( 5 ) Section States : no consumer reporting agency may make any consumer report containing any of the following items of information Any other adverse item of information, other than records of convictions of crimes which antedates the report by more than seven years.

15 U.S.C 1681s-2 ( A ) ( 1 ) A person shall not furnish any information relating to a consumer to any consumer reporting agency of the person knows or has reasonable cause to believe that the information is inaccurate.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",NC,27405,,Consent provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,9818126
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,"On XX/XX/year>, an unknown person used my identity that stole to open up a credit card with XXXX XXXX, a XXXX XXXX XXXX XXXX. That same day, around XXXX XXXX, that individual used that credit card to make multiple round trip airline purchases between the XXXX XXXX XXXXXXXX airports and XXXX XXXX with XXXX using my identity on back-to-back-to-back days. I did not authorize these purchases, nor would I be able to make these trips. The person also bought trip insurance. An hour later that person cancelled all three flight purchases and pocketed the money from the transactions. I separately called and cancelled the trip insurance. I have attempted since XX/XX/year> to report this credit card as a fraudulent account opened using my stolen identity. XXXX doesnt believe this was identity theft because the information used to open the credit card account matched my personal information. But that is exactly how identity theft works. The person steals your information, copies your persona, and then acts as you online making purchases you would never authorize, seeking quick refunds. and pocketing the money to pursue fraud elsewhere. I need XXXX XXXX  to resolve this because this is hurting my XXXXredit score, and Im not paying back XXXX  of dollars in purchases I never made.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NJ,07094,,Consent provided,Web,2024-08-10,Closed with explanation,Yes,,9771202
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",TX,77429,,Consent not provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,9887604
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Difficulty submitting a dispute or getting information about a dispute over the phone,"XXXX credit reporting bureau can not be reached. I tried calling and even though I called during office hours a recording keeps stating to call during their office hours. Also I can not file a dispute against false reporting. They are claiming I was 90 days late on my old fully paid off XXXX XXXX account. Account number is XXXX. 
This account was not included in any bankruptcy and was never 90 days late. The account was paid off in full.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",CA,91320,"Older American, Servicemember",Consent provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,9794603
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,,"EQUIFAX, INC.",FL,33647,,Consent not provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,9870130
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,I reviewed my Consumer Reports and noticed that I had two late payments on an account that I was never late for Consumer Reporting Agencies have assumed a vital role and have a responsibility to report Consumer information to the best of their ability with Maximum Accuracy. I have never been late on payments for the account ( XXXX  ) : ( XXXX ) Please investigate and provide Proof with statements showing that these pavments were late. If proof can't be provided I demand these payments be updated to on time as they should be as I was NEVER late. Thanks.,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",NV,89123,,Consent provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,9817958
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,AZ,85225,,Consent not provided,Web,2024-08-10,Closed with explanation,Yes,,9771207
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,I reviewed my Consumer Reports and noticed that I had XXXX late payments on an account that I was never late for Consumer Reporting Agencies have assumed a vital role and have a responsibility to report Consumer information to the best of their ability with Maximum Accuracy. I have never been late on payments for the account ( XXXX  ) : ( XXXX ) Please investigate and provide Proof with statements showing that these pavments were late. If proof can't be provided I demand these payments be updated to on time as they should be as I was NEVER late. Thanks.,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NV,89123,,Consent provided,Web,2024-08-10,Closed with explanation,Yes,,9768516
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Investigation took more than 30 days,"I am writing to dispute the accuracy of an item that has recently reappeared on my credit report. Specifically, the negative item reported by XXXX XXXX XXXXXXXX has reappeared without any notification, contrary to the protections afforded to me under the Fair Credit Reporting Act ( 15 U.S.C. 1681 ). 
Relevant Information : This negative item was previously removed from my credit report. 
I was not notified of its reappearance, which is a violation of the FCRA 's requirements for consumer notification. 
\ Details of the Disputed Item : Account Name : XXXX XXXX XXXXXXXX Notification to the Consumer : If the item is reinserted, the credit reporting agency is required to notify you within XXXX business days. The notice must include the following : That the item has been reinserted. 
The name, address, and telephone number of the creditor or furnisher of the information. 
Your right to request a free copy of your credit report and to add a statement disputing the accuracy or completeness of the information.",,"EQUIFAX, INC.",GA,30024,,Consent provided,Web,2024-08-10,Closed with explanation,Yes,,9795503
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Difficulty submitting a dispute or getting information about a dispute over the phone,,,"EQUIFAX, INC.",GA,30815,,Consent not provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,9887810
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NJ,07093,,Consent not provided,Web,2024-08-10,Closed with explanation,Yes,,9763123
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,"My Name is XXXX XXXX XXXX I am writing because I am a victim of Identity theft, and I need the inaccurate information to be deleted OFF my report as soon as possible. My reputation is being affected by this inconvenience please HELP.",,"EQUIFAX, INC.",FL,33309,,Consent provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,9794047
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",NJ,07093,,Consent not provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,9887975
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,"My Name is XXXX XXXX XXXX I am writing because I am a victim of Identity theft, and I need the inaccurate information to be deleted OFF my report as soon as possible. My reputation is being affected by this inconvenience please HELP.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",FL,33309,,Consent provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,9794048
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,"In accordance with the Fair Credit Reporting act. The List of accounts below has violated my federally protected consumer rights to privacy and confidentiality under 15 USC 1681.

15 U.S.C 1681 section 602 A. States I have the right to privacy.

15 U.S.C 1681 Section 604 A Section 2 : It also states a consumer reporting agency can not furnish a account without my written instructions 15 U.S.C 1681c. ( a ) ( 5 ) Section States : no consumer reporting agency may make any consumer report containing any of the following items of information Any other adverse item of information, other than records of convictions of crimes which antedates the report by more than seven years.

15 U.S.C. 1681s-2 ( A ) ( 1 ) A person shall not furnish any information relating to a consumer to any consumer reporting agency if the person knows or has reasonable cause to believe that the information is inaccurate.",,"EQUIFAX, INC.",AL,352XX,,Consent provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,9795506
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,"In accordance with the Fair Credit Reporting act. The List of accounts below has violated my federally protected consumer rights to privacy and confidentiality under 15 USC 1681.

15 U.S.C 1681 section 602 A. States I have the right to privacy.

15 U.S.C 1681 Section 604 A Section 2 : It also states a consumer reporting agency can not furnish a account without my written instructions 15 U.S.C 1681c. ( a ) ( 5 ) Section States : no consumer reporting agency may make any consumer report containing any of the following items of information Any other adverse item of information, other than records of convictions of crimes which antedates the report by more than seven years.

15 U.S.C. 1681s-2 ( A ) ( 1 ) A person shall not furnish any information relating to a consumer to any consumer reporting agency if the person knows or has reasonable cause to believe that the information is inaccurate.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",AL,352XX,,Consent provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,9795508
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Difficulty submitting a dispute or getting information about a dispute over the phone,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,GA,30815,,Consent not provided,Web,2024-08-10,Closed with explanation,Yes,,9769908
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,SC,29526,,Consent not provided,Web,2024-08-10,Closed with explanation,Yes,,9763124
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Difficulty submitting a dispute or getting information about a dispute over the phone,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,GA,30815,,Consent not provided,Web,2024-08-10,Closed with explanation,Yes,,9769909
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",SC,29526,,Consent not provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,9888226
2024-08-10,Debt collection,Credit card debt,Took or threatened to take negative or legal action,Threatened to sue you for very old debt,"Received phone call from XXXX XXXX who stated I owed money XXXX Chase Bank, which I do not. 
I have previously verified I have no debt with Chase Bank from two different Chase Bank representatives. 
I do not know of any debt, and the last time I was contacted about this was over 7 years ago, so if I ever had a debt balance with Chase Bank, threatening to sue me without notification by mail is illegal. 
I believe this caller to be a debt collection fraud.",,JPMORGAN CHASE & CO.,WI,53593,,Consent provided,Web,2024-08-12,Closed with explanation,Yes,,9765626
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,"In accordance with the Fair Credit Reporting act. The List of accounts below has violated my federally protected consumer rights to privacy and confidentiality under 15 USC 1681. 

Account Name : XXXX XXXXXXXX Account Number : XXXX Account Name : XXXX XXXXXXXX Account Number : XXXX Account Name : XXXX XXXX Account Number : XXXX - Account Name : XXXX XXXX Account Number : XXXX Account Name : XXXX Account Number : XXXX Account Name : XXXX XXXXXXXX Account Number : XXXX And lists of unauthorized inquiries that don't have PERMISSIBLE PURPOSE to be on my credit report : XXXX XXXX XX/XX/XXXX XXXX XXXX XXXX XX/XX/XXXX XXXX XXXX XX/XX/XXXX XXXX XXXX XXXX XX/XX/XXXX XXXX XXXX XX/XX/XXXX XXXX XXXX XXXX XX/XX/XXXX Experian XXXX XXXX XX/XX/XXXX Experian XXXX XXXX XXXX XXXX  Experian XXXX XXXX XX/XX/XXXX Experian XXXX XXXX XXXX XX/XX/XXXX Experian XXXX XXXX XXXX XX/XX/XXXX Experian XXXX XXXX XXXX XX/XX/XXXX Experian XXXX XXXX XXXX XXXX XXXXXX/XX/XXXX Experian XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XX/XX/XXXX XXXX XXXX XXXX XX/XX/XXXX XXXX XXXX XXXX XX/XX/XXXX XXXX XXXX XXXX XX/XX/XXXX XXXX XXXX XXXX XXXX XX/XX/XXXX Experian XXXX XXXX XX/XX/XXXX Experian XXXX XXXX XX/XX/XXXX Experian XXXX XXXX XXXX XXXXXX/XX/XXXX Experian XXXX XXXX XX/XX/XXXX Experian XXXX XXXX XXXX XX/XX/XXXX XXXX XXXX XXXX XX/XX/XXXX XXXXXXXX XXXX XXXX XXXX XX/XX/XXXX Experian XXXX XX/XX/XXXX Experian XXXX XXXX XX/XX/XXXX XXXX XXXX XXXX XXXX XXXXXX/XX/XXXX Experian XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XX/XX/XXXX Experian XXXX XX/XX/XXXX XXXX XXXX XX/XX/XXXX Experian XXXX XX/XX/XXXX XXXXXXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXXXX/XX/XXXX Experian XXXX XXXX XXXX XXXX XX/XX/XXXX XXXX XXXX XXXX, XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXXXX/XX/XXXX Experian XXXX XXXX XXXX XXXX XXXXXX/XX/XXXX XXXX 15 U.S.C 1681 section 602 A. States I have the right to privacy.

15 U.S.C 1681 Section 604 A Section 2 : It also states a consumer reporting agency can not furnish a account without my written instructions 15 U.S.C 1681c. ( a ) ( 5 ) Section States : no consumer reporting agency may make any consumer report containing any of the following items of information Any other adverse item of information, other than records of convictions of crimes which antedates the report by more than seven years.

15 U.S.C. 1681s-2 ( A ) ( 1 ) A person shall not furnish any information relating to a consumer to any consumer reporting agency if the person knows or has reasonable cause to believe that the information is inaccurate.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NY,10990,,Consent provided,Web,2024-08-10,Closed with explanation,Yes,,9771918
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,"In accordance with the Fair Credit Reporting act. The List of accounts below has violated my federally protected consumer rights to privacy and confidentiality under 15 USC 1681. 

Account Name : XXXX XXXX Account Number : XXXX Account Name : XXXX XXXXXXXX Account Number : XXXX Account Name : XXXX XXXX Account Number : XXXX - Account Name : XXXX XXXX Account Number : XXXX Account Name : XXXX Account Number : XXXX Account Name : XXXX XXXXXXXX Account Number : XXXX And lists of unauthorized inquiries that don't have PERMISSIBLE PURPOSE to be on my credit report : XXXX XXXX XX/XX/XXXX TransUnion XXXX XXXX XX/XX/XXXX TransUnion XXXX XX/XX/XXXX TransUnion XXXX XXXX XX/XX/XXXX TransUnion XXXX XX/XX/XXXX TransUnion XXXX XXXX XX/XX/XXXX XXXX XXXX XXXX XX/XX/XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXXXXXX XXXX XXXX XX/XX/XXXX TransUnion XXXX XXXX XX/XX/XXXX TransUnion XXXX XXXX XX/XX/XXXX TransUnion XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXXXX/XX/XXXX TransUnion XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XX/XX/XXXX TransUnion XXXX XXXX NA XX/XX/XXXX XXXX XXXX XXXXXXXX XXXX XXXX XXXXXX/XX/XXXX XXXX XXXX XX/XX/XXXX TransUnion XXXX XX/XX/XXXX XXXX XXXX XX/XX/XXXX TransUnion XXXX XX/XX/XXXX XXXX XXXX XX/XX/XXXX XXXX XXXX XXXX XX/XX/XXXX TransUnion XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXXXXXX XXXX XX/XX/XXXX TransUnion XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXXXX/XX/XXXX XXXX 15 U.S.C 1681 section 602 A. States I have the right to privacy.

15 U.S.C 1681 Section 604 A Section 2 : It also states a consumer reporting agency can not furnish a account without my written instructions 15 U.S.C 1681c. ( a ) ( 5 ) Section States : no consumer reporting agency may make any consumer report containing any of the following items of information Any other adverse item of information, other than records of convictions of crimes which antedates the report by more than seven years.

15 U.S.C. 1681s-2 ( A ) ( 1 ) A person shall not furnish any information relating to a consumer to any consumer reporting agency if the person knows or has reasonable cause to believe that the information is inaccurate.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",NY,10990,,Consent provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,9795511
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,"In accordance with the Fair Credit Reporting act. The List of accounts below has violated my federally protected consumer rights to privacy and confidentiality under 15 USC 1681.

15 U.S.C 1681 section 602 A. States I have the right to privacy.

15 U.S.C 1681 Section 604 A Section 2 : It also states a consumer reporting agency can not furnish a account without my written instructions.

15 U.S.C 1681c. ( a ) ( 5 ) Section States : no consumer reporting agency may make any consumer report containing any of the following items of information Any other adverse item of information, other than records of convictions of crimes which antedates the report by more than seven years.

15 U.S.C. 1681s-2 ( A ) ( 1 ) A person shall not furnish any information relating to a consumer to any consumer reporting agency if the person knows or has reasonable cause to believe that the information is inaccurate.",,"EQUIFAX, INC.",AL,352XX,,Consent provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,9793960
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",GA,30909,,Consent not provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,9888121
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",TX,76549,,Consent not provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,10148682
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",TX,76549,,Consent not provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,9887817
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information is missing that should be on the report,,,"EQUIFAX, INC.",GA,30349,,Consent not provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,9887807
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,OH,44313,,Consent not provided,Web,2024-08-10,Closed with explanation,Yes,,9771922
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information is missing that should be on the report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",GA,30349,,Consent not provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,9887808
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,,"EQUIFAX, INC.",OH,44313,,Consent not provided,Web,2024-08-10,Closed with explanation,Yes,,9887945
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,VA,23225,,Consent not provided,Web,2024-08-10,Closed with explanation,Yes,,9769862
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,GA,30078,,Consent not provided,Web,2024-08-10,Closed with explanation,Yes,,9771923
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,,"EQUIFAX, INC.",VA,23225,,Consent not provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,9887827
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",GA,30078,,Consent not provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,10233934
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NV,89169,,Consent not provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,9769863
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,,"EQUIFAX, INC.",NJ,08201,,Consent not provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,10198643
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,,"EQUIFAX, INC.",NV,89169,,Consent not provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,9888096
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,,"EQUIFAX, INC.",ID,83803,"Older American, Servicemember",Consent not provided,Web,2024-08-10,Closed with explanation,Yes,,9887964
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,VA,23223,,Consent not provided,Web,2024-08-10,Closed with explanation,Yes,,9769865
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",ID,83803,"Older American, Servicemember",Consent not provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,9887962
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",VA,23223,,Consent not provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,9888097
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,"In accordance with the Fair Credit Reporting act. The List of accounts below has violated my federally protected consumer rights to privacy and confidentiality under 15 USC 1681. 

15 U.S.C 1681 section 602 A. States I have the right to privacy. 

15 U.S.C 1681 Section 604 A Section 2 : It also states a consumer reporting agency can not furnish a account without my written instructions 15 U.S.C 1681c. ( a ) ( 5 ) Section States : no consumer reporting agency may make any consumer report containing any of the following items of information Any other adverse item of information, other than records of convictions of crimes which antedates the report by more than seven years. 

15 U.S.C. 1681s-2 ( A ) ( 1 ) A person shall not furnish any information relating to a consumer to any consumer reporting agency if the person knows or has reasonable cause to believe that the information is inaccurate.",,"EQUIFAX, INC.",AL,36116,,Consent provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,9794061
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,PA,19103,,Consent not provided,Web,2024-08-10,Closed with explanation,Yes,,9772025
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",GA,30331,,Consent not provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,9758356
2024-08-10,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",LA,70125,,Consent not provided,Web,2024-08-10,Closed with non-monetary relief,Yes,,9758242
