Date received,Product,Sub-product,Issue,Sub-issue,Consumer complaint narrative,Company public response,Company,State,ZIP code,Tags,Consumer consent provided?,Submitted via,Date sent to company,Company response to consumer,Timely response?,Consumer disputed?,Complaint ID
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,"15 U.S. Code 1681c-2 a consumer reporting agency shall block the reporting of any Information in the file of a consumer that the consumer identifies as information that resubbed from an alleged identity theft, not later than 4 business days after the date of receipt, 1 HAVE ATTACHED MY FTC REPORT TO THIS COMPLIANT TO PREVENT FURTHER STALL TACTICS FROM """,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,TX,XXXXX,,Consent provided,Web,2024-12-07,Closed with explanation,Yes,,11066209
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,MO,63103,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11066760
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,32208,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11070677
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account status incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,GA,30815,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11052760
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,IL,60901,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11053474
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Investigation took more than 30 days,"In accordance with the Fair Credit Reporting act. The List of accounts below has violated my federally protected consumer rights to privacy and confidentiality under 15 USC 1681.

15 U.S.C 1681 section 602 A. States I have the right to privacy.

15 U.S.C 1681 Section 604 A Section 2 : It also states a consumer reporting agency can not furnish a account without my written instructions 15 U.S.C 1681c. ( a ) ( 5 ) Section States : no consumer reporting agency may make any consumer report containing any of the following items of information Any other adverse item of information, other than records of convictions of crimes which antedates the report by more than XXXX years. 

15 U.S.C. 1681s-2 ( A ) ( 1 ) A person shall not furnish any information relating to a consumer to any consumer reporting agency if the person knows or has reasonable cause to believe that the information is inaccurate.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,AL,35215,,Consent provided,Web,2024-12-07,Closed with non-monetary relief,Yes,,11066222
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NC,27262,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11069852
2024-12-07,Debt collection,Rental debt,Attempts to collect debt not owed,Debt was result of identity theft,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,PA,19153,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11069701
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,GA,31047,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11068725
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,TX,75025,Servicemember,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11069788
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,TX,77077,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11070223
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,32837,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11066563
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,"I am writing to inform you that I am a victim of a data breach and to request the immediate blocking and deletion of the following accounts and inquiries from my credit report, in accordance with 15 USC 1681c-2 ( a ) and FCRA 605 ( b ). These accounts and inquiries were opened or recorded fraudulently in my name as a result of the breach. 
Below are the affected accounts and inquiries : Accounts to Be Blocked and Deleted : XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXXXX/XX/XXXX",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NC,28590,,Consent provided,Web,2024-12-07,Closed with explanation,Yes,,11067410
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,33413,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11069523
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Investigation took more than 30 days,"I have already sent a letter addressing the inaccuracies and unknown items on my credit report, but unfortunately, I have not received any response even after 30 days. It feels like I'm being taken advantage of and my disputes are being ignored. According to Section 611 ( a ), if these items are not investigated within 30 days, they should be promptly removed from my credit report. Since it has been over 30 days, I expect these accounts to be updated immediately. If not, I will have no choice but to pursue legal action due to the stress this situation has caused me. Additionally, my information was also affected by the XXXX, Experian, and XXXX data breach, which raises concerns about the security of my personal data.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,CA,92346,,Consent provided,Web,2024-12-07,Closed with explanation,Yes,,11052714
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,33647,Servicemember,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11069783
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Personal information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,ID,83274,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11068649
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,"I am writing to inform you that I am a victim of a data breach and to request the blocking and deletion of the following fraudulent accounts and inquiries from my credit report, pursuant to 15 U.S.C. 1681c-2 ( a ) and FCRA 605 ( b ).

Fraudulent Accounts : XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX  {$180.00} XXXX XXXX XXXX XXXXXXXX - XX/XX/XXXX - {$100.00} XXXX XXXX XXXXXXXX - XX/XX/XXXX - {$450.00} XXXX XXXX - XXXX - XX/XX/XXXX - {$330.00} Fraudulent Inquiries : XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXXXX/XX/XXXX",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,GA,306XX,,Consent provided,Web,2024-12-07,Closed with explanation,Yes,,11066255
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,33705,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11067154
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account status incorrect,"Just recently disputed this account for several inaccuracies as it relates to payment received, the conflicting account status and account information, and requested a 1099 since the debt has been written off by the creditor. However, on XX/XX/year>, the creditor XXXX responded to the complaint and boldly stated that they would continue to report this account onto my credit as both open and charged off. An account can not be charged off and open simultaneously. Per 1026.11 Treatment of credit balances ; account termination, please correct or remove immediately. I am already involved in litigation with the car dealership that sold me this vehicle, the maker of the vehicle and the insurance company for knowingly selling me this vehicle with hidden engine issues. If this is not removed immediately, I will proceed with a lawsuit against XXXX as well for statutory damages as I have disputed these inaccuracies on several occasions with the Credit reporting agencies and have filed a complaint with the CFPB on XX/XX/year>, XX/XX/year>, and XX/XX/year> and the inaccuracies remain. This is a direct violation of the FCRA and CFPB regulations.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,AL,35022,Servicemember,Consent provided,Web,2024-12-07,Closed with explanation,Yes,,11067556
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account status incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,TX,78332,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11066606
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,33126,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11049400
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,AR,72002,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11066323
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,LA,70512,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11066685
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,MD,21117,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11067875
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,32024,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11066165
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account status incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,33178,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11069878
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,33023,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11052617
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Investigation took more than 30 days,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,WA,98057,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11067757
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,"I am writing to formally request the blocking and deletion of the following fraudulent accounts and inquiries from my credit report pursuant to 15 U.S.C. 1681c-2 ( a ) and FCRA 605 ( b ), as I am a victim of identity theft. 
Fraudulent Accounts : XXXXXXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,LA,707XX,,Consent provided,Web,2024-12-07,Closed with explanation,Yes,,11067452
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Investigation took more than 30 days,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,TN,37174,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11070490
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,I have not supplied proof under the doctrine of estoppel by the silence engelhardt. XXXX XXXX ( XXXX ) XXXX XXXX presume that no proof ofmthe alleged debt. nor therefore any such debt in fact therefore exist. ( please remove these accounts before I seek litigation for defamation of character. ) XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,IL,60639,,Consent provided,Web,2024-12-07,Closed with non-monetary relief,Yes,,11070602
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,AL,35111,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11068350
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Investigation took more than 30 days,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,CA,90008,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11068772
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,"I reviewed my credit report in XXXX of XXXX  and found that I had been a victim of Identity Theft. I found a XXXX Credit Card with a balance of nearly {$2000.00} which did not belong to me. I filed a FTC report and police report, I sent these and contacted XXXX Bank but have not had any communication or resolve the issue in more than a year.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NV,89135,,Consent provided,Web,2024-12-07,Closed with explanation,Yes,,11049533
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,OH,44132,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11068971
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,"I am writing to dispute fraudulent information on my credit report pursuant to 15 U.S.C. 
1681c-2 and formally request that this information be blocked. Enclosed, you will find a copy of my Police Report and FTC Identity Theft Report ( XXXX ) to support my identity theft claim. 
Under 15 U.S.C. 1681c-2, credit reporting agencies are required to block any information identified by the consumer as resulting from identity theft within four business days of receiving a valid identity theft report. The following information on my credit report is the result of identity theft and must be blocked immediately : Fraudulent Accounts in Collection : XXXX - XXXX XXXX XXXX - XXXX Incorrect Personal Information : Incorrect Addresses : XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX, XXXX  XXXX Unauthorized Inquiries XXXX XXXX XXXX XXXX - XXXX XXXX XXXXXXXX XXXX XXXX  - XXXX XXXX XXXX  - XXXX XXXX XXXX - XXXX XXXX XXXX XXXX - XXXX XXXX XXXX XXXX - XXXX XXXX XXXX - XXXX XXXX XXXX XXXX XXXX - XXXX XXXX XXXX XXXX - XXXX XXXX - XXXX XXXX XXXX XXXX - XXXX XXXX XXXX XXXX - XXXX XXXX XXXX XXXX - XXXX XXXX XXXX XXXX - XXXX This letter serves to inform you that I have become a victim of identity theft. I have contacted the Federal Trade Commission and filed an FTC complaint, which is attached. My credit report contains fraudulent accounts, incorrect personal information, and unauthorized inquiries that do not belong to me.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NC,27617,,Consent provided,Web,2024-12-07,Closed with explanation,Yes,,11050194
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,33896,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11049549
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Public record information inaccurate,"On XX/XX/year>, XXXX falsely placed my mortgage into bankruptcy. On XX/XX/year>, at approximately XXXXXXXX XXXX EST, I contacted XXXX via their customer service phone line. I informed them that I had not filed for personal bankruptcy and was instructed to submit my proof to their legal department. On the same dayXXXX XXXX XXXX XXXX, I submitted the actual docket, which showed that a company I worked for two years ago had filed for bankruptcy. My name was not included in their bankruptcy filing. 

The XXXX representative provided me with the name of their attorney and advised me to speak with him. On XX/XX/year>, I spoke with XXXX XXXX, an attorney from the law firm XXXX XXXX XXXX, who was handling the case. I explained the error to him, and he requested that I send him the proof. During the call, at XXXXXXXX XXXX XXXXST, I sent him the docket. He assured me that he would address the issue. However, as of the date of this report, he has not corrected the problem. 

On XX/XX/year>, XXXX continued to engage in fraudulent misrepresentation and unfair or deceptive trade practices by changing the mortgage address to a different address. Despite being presented with clear evidence, they have ignored it and appear to be engaging in willful blindness.",,Experian Information Solutions Inc.,FL,32225,Servicemember,Consent provided,Web,2024-12-07,Closed with explanation,Yes,,11067224
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Investigation took more than 30 days,"I wanted to let you know that I've recently experienced a data breach that has put my personal information at risk. This situation has raised serious worries for me about the safety of my sensitive data. Because of this breach, there are now fraudulent accounts and debts under my name. Id really appreciate it if you could take this into account when looking at my credit report and help fix any errors or fraudulent activities.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,CA,91351,,Consent provided,Web,2024-12-07,Closed with explanation,Yes,,11052816
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,"My name is XXXX XXXX and Social Security Number : XXXX, and Date of XXXX, Contents of Complaint : This CFPB complaint has been filed to request pursuant to FCRA 605B ( 15 U.S.C. 1681c-2 ) that you shall block information appearing on my consumer credit report that is the result of identity theft and fraud within 4 business days of you receiving this complaint. This fraudulent, inaccurate, and false information consists of : Account Name : XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX  These accounts have resulted in several fraudulent hard inquiries and fraudulent collections appearing on my consumer FICO credit report. I've attached a list of the hard inquiries in question as well as a copy of the consumer FICO credit report maintained by you which shows the aforementioned fraudulent items. I do not recognize the aforementioned accounts, collections, or hard inquiries as reported. The aforementioned accounts, collections, and hard inquiries appearing on my consumer credit report maintained by you were not opened, made, or initiated by me. All of the aforementioned accounts, collections, and hard inquiries are the result of identity theft and fraud. I have attached a copy of FTC Identity Theft Criminal Complaint # XXXX and # XXXX as proof from the US Federal Trade Commission that all of the aforementioned consumer credit accounts, collections, and hard inquiries are the result of identity theft and fraud.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,TX,77043,,Consent provided,Web,2024-12-07,Closed with non-monetary relief,Yes,,11067229
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account status incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,MI,48205,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11054195
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,"I am writing to notify you that I am a victim of a data breach, and as a result, I am requesting that all accounts listed below be blocked and deleted in accordance with 15 USC 1681c-2 ( a ) and FCRA 605 ( b ). Please ensure these accounts are removed from my credit report immediately to mitigate the impact of this breach. 
Accounts to be blocked and deleted : XXXX. XXXX XXXX XXXX - XXXX - XX/XX/XXXX - {$580.00} XXXX. XXXX XXXX XXXX XXXX XXXXXX/XX/XXXX - {$560.00} XXXX. XXXX XXXX XXXX - XXXX - XX/XX/XXXX - {$12000.00} XXXXXXXX XXXX XXXX XXXX XXXX XXXX XXXX {$99.00} Inquiries to be blocked : XXXXXXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,GA,30096,,Consent provided,Web,2024-12-07,Closed with non-monetary relief,Yes,,11070725
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,AL,35061,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11070873
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,TX,76542,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11070193
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account status incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,CA,91950,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11070707
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Investigation took more than 30 days,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NM,88021,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11070219
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account status incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NJ,07067,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11070666
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,GA,30017,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11067680
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NC,28226,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11067738
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,AL,35405,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11067722
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,CA,91739,,Consent not provided,Web,2024-12-07,Closed with non-monetary relief,Yes,,11066233
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,MN,55122,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11069266
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,TX,78332,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11066925
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,CA,91605,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11068276
2024-12-07,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,CA,91602,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11069820
2024-12-07,Credit card,General-purpose credit card or charge card,Getting a credit card,Application denied,,,HSBC NORTH AMERICA HOLDINGS INC.,CT,06112,,Consent not provided,Web,2024-12-07,Closed with explanation,Yes,,11055388
