Date received,Product,Sub-product,Issue,Sub-issue,Consumer complaint narrative,Company public response,Company,State,ZIP code,Tags,Consumer consent provided?,Submitted via,Date sent to company,Company response to consumer,Timely response?,Consumer disputed?,Complaint ID
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,CA,90241,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10980374
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,"I recently review a copy of my credit report and noticed I had fraudulent accounts on my report. Please remove these accounts from my report, they are hurting my ability to obtain credit.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NJ,07305,,Consent provided,Web,2024-11-30,Closed with explanation,Yes,,10980173
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NJ,08542,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10974247
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,32221,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10979774
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NE,68803,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10979894
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,SC,29044,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10980410
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Public record information inaccurate,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,OH,43119,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10981121
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,MA,01605,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10973572
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,MA,01840,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10973668
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,CA,94587,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10981556
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NJ,08088,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10980695
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account status incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,33196,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10980970
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,TX,77091,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10979572
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,33178,,Consent not provided,Web,2024-11-30,Closed with non-monetary relief,Yes,,10979181
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,IL,60621,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10974279
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,IN,46236,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10982100
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Investigation took more than 30 days,I am writing to formally dispute the inaccurate information on my credit report due to my recent victimization by XXXX XXXX. I have identified several accounts and/or pieces of information on my credit report that are incorrect and were not authorized by me.,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NC,28001,,Consent provided,Web,2024-11-30,Closed with explanation,Yes,,10980818
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Problem with personal statement of dispute,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,33321,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10980573
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,GA,30052,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10981573
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,MI,48037,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10978713
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Investigation took more than 30 days,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,TX,79938,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10980944
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,PA,19140,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10970026
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Investigation took more than 30 days,I've recently checked my credit report and notice some inaccurate account reporting.,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,TX,77450,,Consent provided,Web,2024-11-30,Closed with explanation,Yes,,10981205
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Investigation took more than 30 days,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,32217,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10979764
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,VA,23434,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10980543
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,"My name is XXXX XXXX and Social Security Number : XXXX, and Date of Birth : XX/XX/XXXX, Contents of Complaint : This CFPB complaint has been filed to request pursuant to FCRA 605B ( 15 U.S.C. 1681c-2 ) that you shall block information appearing on my consumer credit report that is the result of identity theft and fraud within 4 business days of you receiving this complaint. This fraudulent, inaccurate, and false information consists of : Account Name : XXXX XXXX XXXX XXXX XXXX - Opened on XX/XX/XXXX Account Name : XXXX XXXX XXXX XXXX XXXX XXXXXXXX - Opened on XX/XX/XXXX Account Name : XXXX XXXX XXXX XXXXXXXX - Opened on XX/XX/XXXX Account Name : XXXX XXXXXXXX # XXXX - Opened on XX/XX/XXXX Account Name : XXXX XXXX XXXX XXXXXXXX - Opened on XX/XX/XXXX Account Name : XXXX XXXX XXXX XXXXXXXX - Opened on XX/XX/XXXX Unauthorized Inquiries : XXXXXXXX XXXX XXXX  Inquired on XX/XX/XXXX XXXX XXXX XXXX Inquired on XX/XX/XXXX XXXX Inquired on XX/XX/XXXXXXXX XXXX XXXX Inquired on XX/XX/XXXXXXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX Inquired on XX/XX/XXXX These accounts have resulted in several fraudulent hard inquiries and fraudulent collections appearing on my consumer XXXX credit report. I've attached a list of the hard inquiries in question as well as a copy of the consumer FICO credit report maintained by you which shows the aforementioned fraudulent items. I do not recognize the aforementioned accounts, collections, or hard inquiries as reported. The aforementioned accounts, collections, and hard inquiries appearing on my consumer credit report maintained by you were not opened, made, or initiated by me. All of the aforementioned accounts, collections, and hard inquiries are the result of identity theft and fraud. I have attached a copy of FTC Identity Theft Criminal Complaint # XXXX as proof from the XXXX Federal Trade Commission that all of the aforementioned consumer credit accounts, collections, and hard inquiries are the result of identity theft and fraud.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NY,10801,,Consent provided,Web,2024-11-30,Closed with explanation,Yes,,10973578
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,CA,91016,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10980295
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,MA,01841,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10980224
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,TX,77471,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10974470
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account status incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,TX,75089,,,Web,2024-11-30,Closed with explanation,Yes,,10981344
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Difficulty submitting a dispute or getting information about a dispute over the phone,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,CA,90277,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10980406
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,TX,77573,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10980659
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,33196,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10975011
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,AR,72211,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10979066
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,33463,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10978908
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,"Complaint Pursuant to FCRA 605B ( 15 U.S.C. 1681c-2 ) I formally request that XXXX block the accounts, collections, and hard inquiries identified below from my credit file within XXXX business days as required by law. Written confirmation of this request should be sent to me. 

Background : I am a victim of identity theft and the XXXX data breach. My credit report contains unauthorized accounts that negatively impact my ability to obtain credit. 
Violations : The accounts and inquiries violate the following : -15 U.S.C. 1692e : False/Misleading Representations -15 U.S.C. 1681e ( b ) : Failure to Ensure Accuracy -15 U.S.C. 1681i : Failure to Investigate Disputes -15 U.S.C. 1681c ( a ) : Reporting Obsolete Information Accounts for Removal : Experian, XXXXXXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,CA,90230,,Consent provided,Web,2024-11-30,Closed with explanation,Yes,,10979554
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Difficulty submitting a dispute or getting information about a dispute over the phone,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,DE,19713,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10980399
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Was not notified of investigation status or results,"XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX, GA XXXX To : Consumer Financial Protection Bureau ( CFPB ) XXXX XXXX XXXX XXXX XXXXXXXX, IA XXXX Subject : Immediate Removal of Unauthorized Accounts, Names, and Addresses ; Violation of FCRA and Federal Laws To Whom It May Concern, The credit reporting agencies continued refusal to block unauthorized information, despite my clear FTC identity theft report and the Certified UCC Search, constitutes a gross violation of the Fair Credit Reporting Act ( FCRA ), Gramm-Leach-Bliley Act ( GLBA ), and Identity Theft Protections under 15 U.S.C. 1681c-2. Under this law, these agencies are legally bound to block fraudulent or disputed information within four business days, and their failure to do so is not only unlawful but also a willful violation of federal mandates. The idea that the credit reporting agencies would attempt to deny this requeston the grounds of previous disputes or any other rationaleignores the reality that I have never authorized the reporting of these items. This misrepresentation of my creditworthiness has severely impacted my financial opportunities, and their continued inaction constitutes an unacceptable breach of duty. 

In the case of XXXX XXXX XXXX, XXXX XXXX XXXX ( XXXX XXXX XXXX ), the court emphasized that consumer reporting agencies must immediately correct and block unauthorized information upon notification by the consumer, particularly when fraud or identity theft is involved. Furthermore, XXXX XXXX XXXX XXXX XXXX, XXXX XXXX XXXX ( XXXXXXXX XXXX XXXXXXXX ), reaffirms that permissible purposethe basis for reporting informationcannot be assumed but must be explicitly consented to by the consumer. The refusal of these agencies to act in accordance with this precedent is, therefore, not just an error but fraudulent intent designed to perpetuate harm. 

Moreover, 18 U.S.C. 1028A imposes criminal penalties for identity theft, and 18 U.S.C. 894 criminalizes the use of extortionate means to collect or report credit data, which includes the misuse of consumer information for unverified debt reporting. These statutes serve as a deterrent to any effort to deny or delay the removal of fraudulent accounts. If these violations persist, I will immediately escalate this matter, seeking not only civil remedies but also criminal penalties for the companies and reporting agencies involved. Failure to comply with the FTC mandates, FCRA regulations, and the consumer rights afforded under the GLBA exposes these agencies to severe legal consequences. 

There is no legal basis for these agencies to deny my request, and any attempt to do so is a direct violation of my constitutional rights to privacy and to be free from unlawful defamation. The burden of proof is on them to demonstrate that the reported items are valid and that they have received my explicit consent to report these items. As I have already opted out and provided the FTC identity theft report, their failure to block this information constitutes illegal and fraudulent reporting. 



The continued reporting of unauthorized information, despite the irrefutable evidence provided by the UCC search, is not only a direct violation of my rights under the Fair Credit Reporting Act ( FCRA ), Gramm-Leach-Bliley Act ( GLBA ), and Identity Theft Protections but also constitutes a deliberate misrepresentation of my financial standing. This fraudulent reporting is not a mere clerical error ; it is a willful disregard of federal laws that are designed to protect consumers from the very harm I am suffering. The credit reporting agencies actionsor lack thereofare actively undermining my ability to access credit, impacting my financial stability and reputation. Their refusal to comply with clear legal mandates, including the four-day block rule under the FCRA, is an egregious violation that exposes me to irreparable harm. It is both an invasion of my privacy and an abuse of power for which they must be held accountable. Should this matter not be resolved immediately, the consequences will not be limited to the removal of these accounts but will include the pursuit of legal action, financial penalties, and potentially criminal charges under 18 U.S.C. 1028A for identity theft and extortionate collection practices under 18 U.S.C. 894. The willful negligence by the credit bureaus in upholding their obligations is unacceptable, and I demand swift, decisive action to remove all fraudulent accounts, unauthorized information, and misrepresented data from my credit report without delay.

This formal complaint is submitted in response to the ongoing violation of my consumer rights by XXXX, XXXX, and Experian. Despite filing an FTC Identity Theft Report, providing a Certified Georgia UCC Search Report, and opting out of any further unauthorized reporting under federal law, the credit reporting agencies have failed to honor their obligations under the Fair Credit Reporting Act ( FCRA ). Their blatant disregard for the law and failure to block unauthorized accounts within the legally mandated four business days has led to severe damage to my financial reputation, and it must be addressed immediately. 

Unauthorized Accounts : The following accounts are being reported on my credit report without my written consent, authorization, or legal justification. These accounts must be removed immediately : XXXX. XXXX XXXX Account Number : XXXX Date Opened : XX/XX/XXXX Balance : {$650.00} Violation : Unauthorized reporting, no validation provided, and no written consent for reporting. 
XXXXXXXX XXXX XXXX XXXX XXXX XXXX XXXX Account Number : XXXX Balance : {$670.00} Violation : No validation provided, unauthorized reporting, and XXXX violation for disclosing private medical information. 
XXXXXXXX XXXX XXXX XXXX XXXX XXXX ) Account Number : XXXX Balance : {$840.00} Violation : Same as above. 
XXXX XXXX XXXX XXXX XXXX XXXX ) Account Number : XXXX Balance : {$3900.00} Violation : Same as above. 
XXXX. XXXX XXXX XXXX Account Number : XXXX Balance : Related to a previously removed XXXX XXXX XXXX XXXX. 
XXXX. XXXX XXXX Account Number : XXXX Violation : Unauthorized reporting, late payment reporting without written consent. 

Unauthorized Addresses : The following addresses are being reported without my consent and must be removed immediately : XXXX. XXXX XXXX XXXX XXXX, XXXX, GA XXXX XXXX. XXXX XXXX XXXX XXXX, XXXX, GA XXXX Unauthorized Names : The only name that should be reported on my credit report is XXXX XXXX XXXX. The following unauthorized names must be removed immediately : XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX Violation of Federal Law : 1. Violation of 15 U.S.C. 1681b ( FCRA Section 604A Section 2 ) : Under this section of the FCRA, consumer reporting agencies may only furnish accounts with explicit written authorization. I have not provided written consent for any of these accounts to be reported on my credit report. This constitutes fraud, misrepresentation of my financial standing, and defamation of character. 
XXXX. Violation of 15 U.S.C. 1681c-2 ( Section 605B ) Failure to Block Fraudulent Information : Once I submitted the FTC Identity Theft Report, the credit reporting agencies were legally obligated to block all disputed and fraudulent information from my report within four business days. They have failed to do so, which is a gross violation of my rights under the FCRA. 
XXXX. Violation of 15 U.S.C. 6802 ( b ) ( c ) ( Gramm-Leach-Bliley Act ) : The credit reporting agencies and financial institutions are prohibited from disclosing nonpublic personal information to a third party without my explicit written consent. Their failure to comply with my opt-out request is a direct violation of this law. 
XXXX. Violation of 15 U.S.C. 1681e ( b ) ( Accuracy of Reporting ) : XXXX, XXXX, and Experian are legally required to ensure the accuracy of the information reported. Their failure to block fraudulent accounts, names, and addresses from my credit report is a violation of this obligation. 

Legal Precedents and Supporting Case Law : XXXX. XXXX XXXX  XXXX XXXX XXXX, XXXX XXXX XXXX ( XXXX XXXX XXXXXXXX ) : The FCRA mandates that consumer consent be obtained before reporting any information. Unauthorized use of credit information without consumer consent is a violation of federal law. 
XXXX. XXXX XXXX XXXX, XXXX XXXX XXXX ( XXXX XXXX XXXX ) : The failure to remove unauthorized information constitutes a violation of the FCRA. 
XXXX. FTC XXXX XXXXXXXX XXXX, XXXX XXXX XXXX ( XXXX XXXX XXXXXXXX ) : The FTC has the authority to enforce actions against entities that engage in unfair or deceptive practices, including unauthorized reporting of consumer information. 

Severe Consequences for Noncompliance : If these unauthorized accounts, addresses, and names are not removed from my credit report within four business days, the following legal actions will be taken : 1. FTC Complaint : I will file a formal complaint with the FTC for violating federal law regarding unauthorized and inaccurate reporting.

2. Lawsuit for Violations of FCRA, GLBA, and Other Applicable Laws : Willful noncompliance will result in statutory damages, including fines of up to {$1000.00} per violation under FCRA 1681n, along with possible punitive damages for fraud.

3. Filing an Arbitration Claim : I will pursue arbitration for breach of fiduciary duty and violations of my legal rights, including claims for damages related to defamation, emotional distress, and financial harm caused by these fraudulent entries. 
4. Court Fees and Arbitration Fees : In addition to the penalties above, the companies and credit reporting agencies may face court and arbitration fees totaling {$500.00} to {$3000.00} per claim. If this matter is not resolved promptly, I will pursue these claims in full to ensure my rights are upheld and that proper compensation is provided. 

Resolution Request : I demand the following actions be taken immediately : 1. Immediate Removal of All Unauthorized Accounts, Addresses, and Names from my credit report, as mandated by federal law. 
2. Written Confirmation from each credit bureau acknowledging the unauthorized nature of these accounts and confirming their permanent removal.

3. Verification of Compliance : Each credit bureau must implement improvements to ensure that unauthorized reporting does not occur in the future. 

Conclusion : As a victim of fraudulent and unauthorized reporting, I am entitled to immediate removal of these inaccuracies from my credit report. The credit reporting agencies have ignored their legal obligations, misrepresented my creditworthiness, and caused significant harm to my financial reputation. I expect full compliance with these demands and a resolution within four ( 4 ) business days. If not, I will pursue all legal remedies, including escalating this matter to regulatory authorities.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,GA,31015,,Consent provided,Web,2024-11-30,Closed with explanation,Yes,,10973130
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,"I am notifying you that I dispute this alleged debt pursuant to 15 USC 1692g.

I REQUEST THAT YOU PROVIDE TO ME VERIFICATION OF THE ALLEGED DEBT. VERIFICATION CONSISTS OF A FORMAL DECLARATION IN WHERE YOU SWEAR TO THE TRUTHS OF THE STATEMENTS OF THE FACTS OF THE MATTER, HAVE FIRST-HAND KNOWLEDGE AND MUST BE NOTARIZED. 
Since this debt is disputed pursuant to the Fair Debt Collection Practices Act, you are required to cease all collection of this alleged debt which includes reporting to my consumer report with EXPERIAN, XXXX, AND XXXX. 
I hereby inform you that you do not have my consent to communicate with me through any medium. Furthermore, I DID NOT consent to you having my personal and private information. This constitutes aggravated identity theft. I also DID NOT consent to you reporting information in my name to the consumer reporting agencies. Below is the inaccurate information on my report. PLEASE REMOVE THEM IMMEDIATELY.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,PA,19122,,Consent provided,Web,2024-11-30,Closed with explanation,Yes,,10980494
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NJ,08902,,Consent not provided,Web,2024-11-30,Closed with non-monetary relief,Yes,,10978109
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,"I have not supplied proof under the doctrine of estoppel by the silence Engelhardt. v Gravens ( mo ) 281 SW715.719 | presume that no proof of the alleged debt. Nor therefore any such debt in fact therefore exists. ( pleae remove ths account before i seek litigation for defamation of character ). XXXX XXXX  Bal. {$200.00}, XXXX XXXX XXXX Bal. {$1000.00}, XXXX XXXX Bal. {$320.00}, XXXX XXXX Bal. {$780.00}, Dept of Ed Bal. {$3800.00}, Dept of Ed Bal. {$2400.00}, Dept of Ed Bal. {$4800.00}, XXXX XXXX XXXX Bal. {$5900.00}, XXXX XXXX Bal. {$520.00}",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,IL,60621,,Consent provided,Web,2024-11-30,Closed with explanation,Yes,,10973788
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Personal information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,33025,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10973534
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,GA,30080,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10978927
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,MD,20706,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10980527
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,PR,00987,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10978778
2024-11-30,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,CA,90305,,Consent not provided,Web,2024-11-30,Closed with explanation,Yes,,10981288
