Date received,Product,Sub-product,Issue,Sub-issue,Consumer complaint narrative,Company public response,Company,State,ZIP code,Tags,Consumer consent provided?,Submitted via,Date sent to company,Company response to consumer,Timely response?,Consumer disputed?,Complaint ID
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,"XXXX will be filed IMMEDIATELY if this is not resolved within XXXX business days. 

Experian has removed accounts listed below on XX/XX/XXXX at XXXXXXXX XXXX XXXX and has put the FRAUDULENT INACCURATE items back on consumer report XX/XX/XXXX after XXXX XXXX has already been placed on report. I have attached the Consumer Report showing proof of claim when Experian removed accounts on XXXX rights have been violated per XXXX XXXX Code XXXX - Civil liability for willful noncompliance & the Fair Credit Reporting Act, Fair Debt Collection Practices Act. 

INSTRUCTIONS : PROVIDE METHOD OF VERIFICATION XXXX XXXX, Has Attached FTC Identity Theft Report # : XXXX We are inquiring to know what does Experian considered to be a reasonable procedure when investigating your disputes? What steps are taken when a dispute comes through to your company? Is your team looking for the verification and tangible evidence? Provide a complete copy of all of the information that was transmitted to the data furnisher as part of the investigation. 

Explain what your representatives uncovered to lead them to believe that you are reporting this item as it legally should be reported. What certified documents were reviewed to conclude your investigation? Has the XXXX been informed of any steps to take in order to further protect their identity or prevent future fraudulent activities from appearing on their credit report? Did you speak directly to any agent of the company that is reporting the information to confirm the accuracy of what is reporting due to identity theft? 

As such, the XXXX is exercising their rights under XXXX of the FCRA to request the removal of fraudulent items from the consumer report.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,VA,23434,,Consent provided,Web,2024-12-14,Closed with explanation,Yes,,11157606
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,"I HAVE BEEN AFFECTED BY THE XXXX XXXX BREACH. PER 15 USC 1681 C-2 STATES EXCEPT AS OTHERWISE PROVIDED IN THIS SECTION A CONSUMER REPORTING AGENCY SHALL BLOCK THE REPORTING OF ANY INFORMATION IN THE FILE OF A CONSUMER THAT THE CONSUMER IDENTIFIES AS INFORMATION THAT RESULTED FROM AN ALLEGED IDENTITY THEFT. 

Account Name XXXX XXXX XXXX XXXX  Account Name : XXXX XXXX XXXX XXXX Account Name : XXXX XXXX XXXX XXXX XXXX XXXX Account Name : XXXX XXXX XXXX XXXX Account Name : XXXX XXXX XXXX XXXX XXXX Account Name : XXXX XXXX XXXX XXXX XXXX Account Name : XXXX XXXX XXXX XXXX XXXX UNAUTHORIZED INQUIRIES : XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXXXX/XX/year>",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,MT,59601,,Consent provided,Web,2024-12-14,Closed with explanation,Yes,,11157544
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,GA,30331,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11159307
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,"XXXX XXXX XXXX XXXX XXXX XXXX, AL XXXX XX/XX/XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX, GA XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX, PA XXXX Experian National Consumer Assistance Center XXXX XXXX XXXX XXXX, TX XXXX Dear Sir or Madam, After obtaining my credit report, I noticed that it shows late payments on the accounts listed below. 

I am sure you are aware and understand that it is required by Federal law that XXXX XXXX XXXX must take proper care in ensuring the accuracy of this information with my accounts; adhering to this of the utmost. 

In this regard, I hereby request the following steps to remedy this situation to ensure compliance with all provisions of the Fair Credit Reporting Act, XXXX XXXX Compliance, and the Fair Credit Billing Act, please send me a notarized statement attesting that you have complied with the above-mentioned Laws regarding my Credit file for each of the following accounts : Bureau : XXXX Creditor XXXX XXXX XXXX Additional relevant fields are : Payment Rating reported as Late 120 Days Date of Last Activity reported as XX/XX/XXXX Date of Last Payment reported as XX/XX/XXXX Date of Account Information reported as XX/XX/XXXX Date Opened reported as XX/XX/XXXX Date Closed reported as XXXX Last Verified reported as XX/XX/XXXX Date of First Delinquency is Not Reported High Balance reported as XXXX Balance Owed reported as XXXX Bureau : Experian Creditor : XXXX XXXX Additional relevant fields are : Payment Rating reported as Late 150 Days Date of Last Activity reported as XX/XX/XXXX Date of Last Payment reported as XX/XX/XXXX Date of Account Information reported as XX/XX/XXXX Date Opened reported as XX/XX/XXXX Date Closed is Not Reported Last Verified is Not Reported Date of First Delinquency is Not Reported High Balance reported as XXXX Balance Owed reported as XXXX Bureau : XXXX Creditor : XXXX XXXX Additional relevant fields are : Payment Rating reported as Late 120 Days Date of Last Activity reported as XX/XX/XXXX Date of Last Payment reported as XX/XX/XXXX Date of Account Information reported as XX/XX/XXXX Date Opened reported as XX/XX/XXXX Date Closed is Not Reported Last Verified is Not Reported Date of First Delinquency is Not Reported High Balance reported as XXXX Balance Owed reported as XXXX XXXX seeking written evidence of timely billing and the posting of all payments I made on each account, regardless of whether you claim they were late from the time these accounts were opened to this present date. pursuant to XXXX XXXX XXXX XXXX - Disclosures to consumers If you are not able to provide me full disclosure that I am legally entitled to have in writing. Please notify me within 30 days that you have deleted all late entries from my credit report. 

XXXX thanking you in advance for attending to my requests promptly Regards, XXXX XXXX",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,AL,360XX,,Consent provided,Web,2024-12-14,Closed with explanation,Yes,,11159244
2024-12-14,"Money transfer, virtual currency, or money service",Mobile or digital wallet,Fraud or scam,,Someone from XXXX contacted me and XXXX XXXX and he said me he will exchange money and took money from me and scammed me,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"BANK OF AMERICA, NATIONAL ASSOCIATION",MS,38654,,Consent provided,Web,2024-12-14,Closed with explanation,Yes,,11158718
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,My credit reports are inaccurate. These inaccuracies are causing creditors to deny me credit. You have the duty to report accurate information about consumers. Please investigate these accounts and inquires and update these accounts accordingly to avoid future litigation.,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,CA,922XX,,Consent provided,Web,2024-12-14,Closed with explanation,Yes,,11156914
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Investigation took more than 30 days,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NY,11795,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11157402
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,"I HAVE BEEN AFFECTED BY THE XXXX DATA BREACH. PER 15 USC 1681 C-2 STATES EXCEPT AS OTHERWISE PROVIDED IN THIS SECTION A CONSUMER REPORTING AGENCY SHALL BLOCK THE REPORTING OF ANY INFORMATION IN THE FILE OF A CONSUMER THAT THE CONSUMER IDENTIFIES AS INFORMATION THAT RESULTED FROM AN ALLEGED IDENTITY THEFT. 

Account Name : XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXXXX/XX/XXXX",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,33179,,Consent provided,Web,2024-12-14,Closed with explanation,Yes,,11159276
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,MI,48036,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11155479
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,CA,90746,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11159373
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,PA,17777,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11159309
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,CA,92563,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11159471
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,"I have a goal of getting a house as soon as possible but the stuff on my credit report will really put me in trouble, been waiting for the credit bureaus response and its really making me feel XXXX since it seems that theyre not doing anything to resolve my issue. My name is XXXX XXXX XXXX and I am filing this complaint for falsely reporting misleading information. There is no third party involved, its me personally who is filling this complaint. Please review the uploaded letters.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NC,275XX,,Consent provided,Web,2024-12-14,Closed with explanation,Yes,,11158726
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,"I am writing to dispute fraudulent information on my credit report pursuant to 15 U.S.C 1681c-2 and to request that this information be blocked. I have enclosed a copy my Police Report/FTC identity theft report ( FTC REPORT XXXX ) to support my identity theft claim. Under 15 U.S.C. 1681c-2 when a consumer submits an identity theft report, credit reporting agencies must block any information identified by the consumer as resulting from identity theft within four business days. 
To following information on my credit report is the result of identity theft and should be blocked : XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX As required by 15 U.S.C 1681c-2, please block this fraudulent information from my credit report immediately. This information should be blocked for one year, at which point i may request an extension of the block. During the block, you may not report no longer contains any fraudulent information. Several times I have called the bureau reporting these fraudulent accounts in my report and CREDIT BUREAU has not wanted to give me a solution to this problem where I am being totally affected to be able to acquire a new house for my children, these collections were eliminated and not verified by others bureaus I don't understand how they usually say that these accounts are mine, I have requested contracts from this company with my information and for more than 60 days I have not received any response from them, please help me immediately delete these accounts. Here I add the FTC report, hoping that you make a better decision in my situation, thank you",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,LA,708XX,,Consent provided,Web,2024-12-14,Closed with explanation,Yes,,11158858
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Personal information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NV,89101,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11154665
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,MA,01604,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11154671
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,34223,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11154834
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,GA,30507,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11154528
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,CA,95815,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11141567
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NJ,08618,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11154997
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,GA,31793,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11155015
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,34668,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11156017
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,32003,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11155094
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,"Consumer Name : XXXX XXXX, Consumer Social Security Number : XXXX, Consumer Date of Birth : XXXX Contents of Complaint : This CFPB complaint has been filed to request pursuant to FCRA 605B ( 15 U.S.C. 1681c-2 ) that you, the XXXX credit reporting agency , block information appearing on my consumer credit report that is the result of identity theft and fraud within 4 business days of you receiving this complaint. This fraudulent, inaccurate, and false information consists of a collections account opened at XXXX XXXX XXXX XXXX with a balance of {$0.00} that appears related to the aforementioned personal loan account opened at XXXX XXXX XXXX XXXX. These accounts have resulted in several fraudulent hard inquiries and fraudulent collections appearing on my consumer FICO credit report. I've attached a list of the hard inquiries in question as well as a copy of the consumer FICO credit report maintained by you which shows the aforementioned fraudulent items. I do not recognize the aforementioned accounts, collections, or hard inquiries as reported. The aforementioned accounts, collections, and hard inquiries appearing on my consumer credit report maintained by you were not opened, made, or initiated by me. All of the aforementioned accounts, collections, and hard inquiries are the result of identity theft and fraud. I have attached a copy of FTC Identity Theft Criminal Complaint # ( private case number ) as proof from the US Federal Trade Commission that all of the aforementioned consumer credit accounts, collections, and hard inquiries are the result of identity theft and fraud.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,TX,75052,,Consent provided,Web,2024-12-14,Closed with explanation,Yes,,11155119
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,AL,36575,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11155530
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account status incorrect,"I have a goal of getting a house as soon as possible but the stuff on my credit report will really put me in trouble. This is XXXX XXXX please do not refute my complaint by stating that I filed this by some other means than myself. There is no third party involved. The stuff on my credit report is wrong and Under 15 U.S. Code 1681b Permissible purposes of consumer reports I never gave any written consent to report anything on my consumer reports no consent is fraud. Please take necessary actions for my complaint, Ive been very patient on this matter.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,TX,77043,,Consent provided,Web,2024-12-14,Closed with explanation,Yes,,11141859
2024-12-14,Debt collection,Credit card debt,Attempts to collect debt not owed,Debt was paid,"To Whom It May Concern, I am writing to formally lodge a complaint regarding the inaccuracies in the reporting of my account by Experian. The inaccuracy constitute a violation of the Fair Credit Reporting Act ( FCRA ), as articulated in 15 U.S. Code 1681e, which mandates consumer reporting agencies to maintain the maximum possible accuracy of the information they disseminate.

The current reporting of my account is erroneous and necessitates immediate CORRECTION. Specifically, it must be UPDATED IN COMPLIANCE WITH 26 CFR 1.6050P-1, which governs information reporting for discharges of indebtedness by specified entities. I have fully settled the account in question, AS PER THE CREDITORS POLICIES. I have submitted Form 1099-C for YOUR REVIEW AS PHYSICAL PROOF, which clearly indicates THE PREVIOUS BALANCE AS DISCHARGED AND REFLECTS a NEW balance of {$0.00}. Therefore, I formally demand that all three consumer reporting agencies rectify my account to accurately reflect its status as paid in full with a XXXX balance. 

The misleading nature of the current reporting not only contravenes applicable IRS regulations but also jeopardizes my creditworthiness and financial standing. Should this matter not be resolved expeditiously, I will have no choice but to explore legal remedies available to me under the FCRA, including the possibility of pursuing a lawsuit for damages resulting from this inaccurate reporting. 

I urge you to prioritize the correction of the account to reflect its accurate status as paid in full. I expect a prompt response and resolution regarding this matter. 

Thank you for your immediate attention to this critical issue.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,DE,19720,,Consent provided,Web,2024-12-14,Closed with explanation,Yes,,11154365
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NC,27822,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11158043
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,TX,77093,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11154924
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,IN,47283,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11155126
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,IN,47591,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11154921
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,MD,20852,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11154902
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Account status incorrect,"I have a goal of getting a house as soon as possible but the stuff on my credit report will really put me in trouble. This is XXXX XXXX please do not refute my complaint by stating that I filed this by some other means than myself. There is no third party involved. The stuff on my credit report is wrong and Under 15 U.S. Code 1681b Permissible purposes of consumer reports I never gave any written consent to report anything on my consumer reports no consent is fraud. Please take necessary actions for my complaint, Ive been very patient on this matter.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NJ,07601,,Consent provided,Web,2024-12-14,Closed with explanation,Yes,,11154485
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Investigation took more than 30 days,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,PA,18219,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11158001
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,Could you please take a moment to review and examine the attached documents? I believe your expertise will be invaluable in ensuring their accuracy and completeness. Your feedback and insights would be greatly appreciated. Thank you for your time and consideration in this matter.,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,AZ,85249,,Consent provided,Web,2024-12-14,Closed with explanation,Yes,,11147612
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,WA,98661,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11155095
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Difficulty submitting a dispute or getting information about a dispute over the phone,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,TX,75146,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11148419
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Personal information incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,NC,27604,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11142057
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,GA,30132,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11154944
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,AZ,85003,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11154880
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Their investigation did not fix an error on your report,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,VA,23230,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11155854
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Difficulty submitting a dispute or getting information about a dispute over the phone,"On XX/XX/year> I received a physical piece of mail from Experian, indicating that I had submitted a credit dispute and that the results were approved. The results of this credit dispute were apparently updating my telephone number. The telephone number that was listed on my new credit report and account with experience was not my cell phone number, I called Experian to indicate that I had received this dispute and that the dispute was incorrect and someone likely has hacked my account with experience and is trying to change the cell phone number. They indicated I should go online and log into my account change my account information and save it. I did all of this, XXXX days later on XX/XX/year> I received an automated email from Experian saying that my account information was updated. I tried to log into Experian to see what was changed with my Experian account and was unable to log into my account because someone had hacked my account and changed my phone number associated with my Experian account. Since my phone number associated to my experience account was updated to a number that was not my cell phone number, I was unable to access my account which has multifactor authentication set up with an SMS text to verify before allowing someone to log into my account. At this point I had no way to access my Experian account because someone had hacked my experience account. Over the course of the next few days, I started to receive calls from various credit unions around the country asking me if I was in fact trying to open up a line of credit with their agencies. In each case I indicated no, and that I believed my account had been hacked. I tried calling Experian using the phone numbers they provide on their website and and all I can say about trying to get someone on the phone through their phone is it was, and continues to be, the single worst customer experience I have ever had in my entire adult life. It took numerous attempts and a combination of random buzz words for me to finally get through to someone at Experian when I explain the situation that I had received a dispute from them, which I did not file, that my account had been hacked, and I was currently having someone using my credit information that they stole from the Experian site to contact various credit unions trying to open up an account in my name, and that this all resulted from somebody hacking my experience account. They said all they could do was put a credit freeze on my account and put a credit fraud alert on my account, there was nothing the representatives could do to fix my account. After a few days I received an email for my support call asking if I was satisfied with the service they provided. I of course replied no and gave them a low rating for the customer satisfaction score. Days later, I again called Experian and was told that I needed to talk to a different department, the member services department, because the issue was with my account and not with my credit report. When I spoke to somebody in the member services department, again took 20 to 30 minutes of trying to navigate their phone tree, which no way shape or form made it easy or possible to speak to somebody about my current issue, I was told that the only way that they could unlock my account was by providing them with certain information : a copy my Social Security card, a copy of my drivers license, and a copy of a current bill with my current address on it. I started searching online to see if anybody else has had this issue with Experian and found numerous online threads with people that had experienced the same problem with Experian 's security settings on their accounts. Most of the post indicated that after calling back multiple times, they were finally able to talk to somebody that would reset their account over the phone so they could access it and change their information to avoid the hackers from having access to their experience account. Again, I tried calling them and pleading with them and continuing to provide all the details of what happened : timelines and specific details of what was happening on my account, they again said theres nothing they can do unless I either mail, fax, or upload those three documents their team for review. I first attempted to upload the documents through their web portal. Each time I uploaded the documents their web portal indicated that the format of the documents was not correct and that I should try different file type or size. I communicated over email with Experian telling them that I could not upload the documents to the web portal they provided because it was continuously getting rejected. They also provided me with guidance on different file types or file sizes to use to upload the documents, I tried every combination of file size and file type that they provided. None of these worked. The support claim I had open indicated that I could also physically mail these documents or fax these documents. I mailed and faxed these documents to the team on XX/XX/year>. I did get a tracking number or anything for me to confirm that they received the documents, but I did get a confirmation from the fax machine that it was received to the number they provided. Since XX/XX/year>, I have followed up weekly on my claim via email asking if theyve received these documents. Every time I get the same response, we havent received them yet or we dont know if we received them yet and they might be in processing. At this point its been over a month since I first noticed fraudulent activity on my experience account, they have done nothing to try to make this process easy or to try to resolve my issues over the phone. Despite the fact I can provide them with any piece of information they need to verify my identity, and I have to imagine with their online system they have logs to indicate what the previous phone number and email address were on my account and what the updated phone number and email addresses are on my account now. Im incredibly frustrated that their security protocols allowed a hacker to access my Experian account to have access to all of my credit information, and the hacker made numerous attempts to open lines of credit in my name. Yet they are unwilling to do anything to assist me other than continuing to push me to upload documents ( which doesnt work ), fax documents ( which I already did ), or mail documents ( which I already did ). I am beyond frustrated with lack of Customer Service and the lack of urgency on their behalf of trying to fix a clear security vulnerability with their system that is currently impacting my account and my credit.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,CO,80304,,Consent provided,Web,2024-12-14,Closed with explanation,Yes,,11147569
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,FL,33317,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11149843
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,AR,72116,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11148691
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,TX,77479,,Consent not provided,Web,2024-12-14,Closed with explanation,Yes,,11149363
2024-12-14,Credit reporting or other personal consumer reports,Credit reporting,Problem with a company's investigation into an existing problem,Difficulty submitting a dispute or getting information about a dispute over the phone,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,Experian Information Solutions Inc.,PA,19144,,Consent not provided,Web,2024-12-14,Closed with non-monetary relief,Yes,,11150244
2024-12-14,Credit card,General-purpose credit card or charge card,Trouble using your card,Credit card company won't increase or decrease your credit limit,"I am reporting Capital One employees for using age discrimination to deny me an increase of credit. Age discrimination refers to the unfair treatment of an individual based on their age, particularly in employment contexts. The Age Discrimination in Employment Act ( ADEA ) of 1967 is the primary federal law that prohibits this type of discrimination against individuals who are 40 years of age or older. The ADEA protects these individuals from being treated less favorably in various aspects of employment, including hiring, firing, promotions, job assignments, compensation, and benefits.

The Equal Credit Opportunity Act ( ECOA ) explicitly prohibits discrimination in credit transactions based on various factors, one of which is age. This means that lenders can not refuse to extend credit or impose different terms on applicants solely because of their age, provided they have the capacity to contract. The ECOA aims to ensure that all individuals, regardless of age, have equal access to credit opportunities.",,CAPITAL ONE FINANCIAL CORPORATION,TN,37217,,Consent provided,Web,2024-12-14,Closed with explanation,Yes,,11164201
